date,lower_threshold,upper_threshold,n_symbols,raw_min,raw_max,raw_mean,raw_std
2020-03-19,-0.04751827060604187,0.10046242224416813,23,-0.04828638591812373,0.10240685026614216,-0.005606742530482593,0.040487702061903656
2020-03-20,-0.02193470983830733,0.07678093939560186,23,-0.024350506384852477,0.0909727059616845,0.0074541876431024464,0.02217358180502275
2020-03-21,-0.13409116294308804,-0.04883597372822425,23,-0.13595069272752713,-0.04575345208605286,-0.08744452727740513,0.02366318262054429
2020-03-22,0.06931123673999111,0.15144172200020192,23,0.06839370487772722,0.15479106455078395,0.10212270914686883,0.02412744938838743
2020-03-23,-0.01100931445725261,0.12402268414734824,23,-0.01638921198669141,0.13883410029088683,0.03378476540035149,0.029315907337779442
2020-03-24,-0.057687795577658685,0.005287888273275657,23,-0.06270739538304237,0.0053881286470616185,-0.018986280552599787,0.015860068850954534
2020-03-25,0.007320032672923396,0.08574652747989381,23,0.0072401365100629445,0.08910726508141464,0.03153381636793274,0.023414981626538624
2020-03-26,-0.09296732747231888,-0.010029601456009528,23,-0.09588250741300985,-0.007901328917410355,-0.056203455169552406,0.02087286253261978
2020-03-27,-0.03462242777439775,0.02933910186014305,23,-0.03752593033089813,0.03064072259596018,-0.0030135077329458944,0.017543455187188174
2020-03-28,-0.07925894938520325,-0.00790677348869333,23,-0.08110067611998184,0.000864368812393268,-0.05765041611173571,0.016437518671679478
2020-03-29,0.03284877756111888,0.09317672857093519,23,0.02844319142447249,0.09458624840246,0.06562068937545422,0.015230116865447247
2020-03-30,-0.010275275474200197,0.06100276464687007,23,-0.011042630380747265,0.06114202189460216,0.01653807190551686,0.01909713944143447
2020-03-31,-0.0024826610530717173,0.03355853620938205,23,-0.0032526170506789187,0.036169993265303235,0.010823719871970462,0.009334248045978086
2020-04-01,0.006612478458497604,0.046052252668650435,23,0.006084927886071512,0.04732747691033201,0.02397145287697191,0.011437618378826134
2020-04-02,-0.0076903701749307185,0.039968531197030435,23,-0.008769584796545882,0.04372155276863343,0.008171000210140335,0.01128746640470457
2020-04-03,-0.0021517873006995348,0.028942939266636603,23,-0.0037591560326161177,0.029816788408573824,0.013465435703057157,0.008510916714782204
2020-04-04,-0.02867992150182035,0.04758175787362799,23,-0.029468394260394604,0.05018094512500748,-0.009288930024155916,0.020286369974130743
2020-04-05,0.08431813311553493,0.193417992818008,23,0.08228332555281392,0.20064393880394293,0.12305150822531614,0.027154302860446396
2020-04-06,-0.047858297456983154,0.06773207288239749,23,-0.05040285938118305,0.06840366972477052,-0.01334615982150863,0.0294598687221507
2020-04-07,0.02304501381358006,0.145164283866565,23,0.022482399456660307,0.15962080098921483,0.05271793159614777,0.02996642182904202
2020-04-08,-0.039166274670637775,0.0933089298339727,23,-0.04240006269905261,0.09788038261813292,0.005232440022782331,0.03367306007096035
2020-04-09,-0.10825022331157123,-0.033353055555856666,23,-0.10833197900202929,-0.027447952165269296,-0.08195383102827661,0.02011604386487555
2020-04-10,-0.010490670225376707,0.04129385064706061,23,-0.011613538770184006,0.04315952744359852,0.006704684317582098,0.012725974869335226
2020-04-11,-0.01317832926583975,0.03689374191123115,23,-0.013942481280518226,0.03762490362268567,0.005637663965450507,0.012072187892007051
2020-04-12,-0.042524338066093695,0.040200826909960546,23,-0.04277497945313102,0.051748486758259604,-0.014686382435087903,0.017649439595455927
2020-04-13,-0.029957417373032005,0.0490495721028039,23,-0.03505357509232632,0.04982233993773466,0.004941398308456085,0.01959466605387774
2020-04-14,-0.06589618716557043,-0.005824166610049788,23,-0.06697057972912757,-0.0040690428204031015,-0.034174602926051664,0.015852001403224434
2020-04-15,0.04990551453334992,0.12439279129440478,23,0.048619991839618404,0.1268938608948078,0.08063331842429396,0.019176291856631028
2020-04-16,-0.020000297790920652,0.03268167305098557,23,-0.020701561938711754,0.04085891895089899,-0.0073547281535691995,0.01172696555192521
2020-04-17,0.031580042987751356,0.11161128652377846,23,0.03124672633137604,0.11557344815097514,0.0525338363344113,0.022025799570279614
2020-04-18,-0.050636067424363655,0.08223752978523967,23,-0.05066914992905669,0.10513353328690012,-0.02667778519848075,0.03110694879205974
2020-04-19,-0.09420274675512295,0.00427534077288815,23,-0.09984962802884789,0.013804615843562296,-0.04993978693477972,0.020239782306119686
2020-04-20,-0.004636485843503541,0.026273994855025306,23,-0.004802618193553099,0.026923078476603468,0.00682692108159149,0.00790031613192682
2020-04-21,0.026387236998891183,0.08781244730690467,23,0.02580535772804704,0.08885430969272123,0.05095641363954428,0.019363412123951325
2020-04-22,-0.017692393501303375,0.1260586451277349,23,-0.02417438112393333,0.12923373315972864,0.035109019034565245,0.033703398647669594
2020-04-23,-0.01269003268970439,0.12360992621588555,23,-0.0140598508953248,0.13409933854616995,0.02832867502475242,0.03579309353952866
2020-04-24,-0.01425089902184536,0.05362335371232994,23,-0.017227541773026767,0.053652416377252266,0.019483603743563206,0.019803278161223365
2020-04-25,-0.031525230958214995,0.08607056882973683,23,-0.03302894710384707,0.08748554844152912,0.019383412957739134,0.03220857625000968
2020-04-26,-0.03904973998009509,0.07157679873545283,23,-0.04298391083340236,0.08635720699967853,-0.004328432507953817,0.024781652746091298
2020-04-27,-0.012624972389857112,0.07909547282531762,23,-0.01448633312827663,0.0865729364998582,0.010835402686602219,0.022268222236923273
2020-04-28,0.04002671773507315,0.1289727094491448,23,0.037874562253924715,0.1338439034406489,0.07380105609656802,0.023614113972678343
2020-04-29,-0.08419048799307759,-0.018489691087309013,23,-0.08635018011912832,-0.01717257609706324,-0.05258301764651251,0.016312248003943812
2020-04-30,0.012494350550947475,0.07532750095256152,23,0.01210307953353329,0.07652510982246441,0.028497386597551782,0.016136775288128614
2020-05-01,0.0006838419504604243,0.10828539472419195,23,-0.00013779511694211877,0.12362915276951947,0.026509613959868637,0.02515624321483996
2020-05-02,-0.04470392355120027,-0.010392552271130156,23,-0.04597100692177092,-0.00878860743119747,-0.030052639571379935,0.008698290068530276
2020-05-03,-0.0231898487297902,0.024455085746500398,23,-0.02329774845526711,0.02715061644041139,-0.0044949454429453655,0.014030731180129956
2020-05-04,-0.021068481443891604,0.02406492821794733,23,-0.021186851491577285,0.026061784615384775,-0.004996890889340686,0.011521806892373485
2020-05-05,-0.05213391473566929,0.012214395045551734,23,-0.05288854300411805,0.013865322142082137,-0.028168527184073634,0.015180591815661936
2020-05-06,0.020453365000676325,0.11182944096774737,23,0.019967664692337683,0.11756683026413661,0.048372227212286296,0.022695503839518804
2020-05-07,-0.019154315510464225,0.21758141864068786,23,-0.019438310023600858,0.2378746793069304,0.03921561588206605,0.0575682015937772
2020-05-08,-0.04965787410235328,0.04863037206574015,23,-0.05030817750523364,0.056069292154903305,-0.016436663856050696,0.02396513737684149
2020-05-09,-0.12280726375870443,-0.061643489974283996,23,-0.12292411242141921,-0.06111173246568313,-0.09311110058182631,0.017901687879231753
2020-05-10,-0.057822879910886006,0.01067497319298057,23,-0.06027606681644404,0.010950890669273461,-0.022937515462984285,0.017932999453210453
2020-05-11,-0.003920833744497146,0.12409753709979172,23,-0.00824066834532633,0.12444136677216755,0.04208150416762409,0.029976739005547787
2020-05-12,-0.01720658748203292,0.05599085412749177,23,-0.02062208861445136,0.05624065494506225,0.02522370990386173,0.01861599848388835
2020-05-13,-0.009857314453253536,0.07839804443092743,23,-0.009912336302137281,0.08582756491501731,0.01251522589436826,0.021566089332505645
2020-05-14,-0.051243620290993525,0.025197366520444346,23,-0.05201723931521607,0.034879287054865094,-0.026215032885736,0.01698545273423426
2020-05-15,-0.0036977607313658377,0.05240647168482688,23,-0.0038833112331881914,0.055349126584054,0.017789373917158208,0.014373153265456448
2020-05-16,-0.007681246283815171,0.0751606886021999,23,-0.008101599897664125,0.08712755894178947,0.011462943364482073,0.01962580156725767
2020-05-17,0.006007354639771632,0.057006817710898966,23,0.005610068173651728,0.05907792276174639,0.026106797401079063,0.013001633633926972
2020-05-18,-0.014006129629572792,0.0426519054140943,23,-0.014109452673674694,0.044848296023281,0.006315564407267944,0.01486636590775752
2020-05-19,-0.033665650671983786,0.035532795710843494,23,-0.03370683776479455,0.035804685491876986,-0.00842712506180736,0.02045315875313754
2020-05-20,-0.08200242434681312,-0.011227128275902568,23,-0.08504885545256857,-0.00461985363946138,-0.052632953761628645,0.015511622566535486
2020-05-21,0.01333736086719817,0.17495848851108117,23,0.011284007458612022,0.17576836057750755,0.061123936426677926,0.04386831750800011
2020-05-22,-0.05714768985254414,0.014596325203530623,23,-0.05868917767158566,0.01619302141230472,-0.013509121522645273,0.017570280490142243
2020-05-23,-0.06560009485383841,-0.004898845056627364,23,-0.06570138102424483,0.0018383614156489703,-0.042319900073078176,0.014475214816790158
2020-05-24,0.0141308682219208,0.2002557216443037,23,0.013007858341466338,0.21994897120214718,0.04563455751445164,0.04500103304349194
2020-05-25,-0.0372558184895076,0.029641909065211584,23,-0.039466151847859954,0.03613636446466395,-0.010243118501035426,0.01412149061186493
2020-05-26,-0.013506828158821886,0.04054098106027925,23,-0.013855562648394604,0.04087905691989646,0.01468061785570267,0.01564717236153224
2020-05-27,-0.027470305140150864,0.1679078329611246,24,-0.03965805559115021,0.17977842481798811,0.04069434801378922,0.04016200734510857
2020-05-28,-0.02301101660219357,0.0435394405552551,24,-0.02410288843794195,0.05213258507293417,-0.005992451277283414,0.015227263969437932
2020-05-29,-0.053145975561432975,0.1850628789195755,24,-0.07425358666149673,0.1888847841073853,0.06746669122557097,0.05105568587712018
2020-05-30,-0.12145498498183178,0.003986118611435394,24,-0.13563699825479925,0.004141200662592048,-0.03621004594195193,0.02837803449292899
2020-05-31,0.03870506056309531,0.12615413427850564,24,0.037966014788986646,0.13609544742853252,0.06839485340880783,0.021817590817273542
2020-06-01,-0.06466788652607947,0.0801466597173097,24,-0.06647827307226817,0.0889484380880694,-0.02369344550639364,0.03425953388416159
2020-06-02,-0.015736708996674644,0.08570789657519232,24,-0.018646987422131445,0.0864239711917556,0.02737761986839436,0.02692432941928737
2020-06-03,-0.04284251849535805,0.07629857837084868,24,-0.05098288924639993,0.07812303982723079,0.005143811493724805,0.0275033895850465
2020-06-04,-0.04501570295973613,0.033679229721330764,24,-0.04606438904743693,0.04078941780537959,-0.012110297578807827,0.018995925434793313
2020-06-05,-0.02933628241699322,0.07591699115706008,24,-0.029656180556677292,0.08817733328758481,0.005996440737651654,0.022546562114962438
2020-06-06,-0.02995500200238927,0.054509152798353736,24,-0.03223759312665231,0.06762546258899538,-0.0050589916076775225,0.018222191962597264
2020-06-07,-0.029878211713210045,0.09308075011259193,24,-0.03490456117358942,0.09815435510769022,0.013408272498763382,0.02768871461200523
2020-06-08,-0.036796126214541224,0.04987585709632236,24,-0.040822150823243586,0.05141531119894993,-0.002655559814587982,0.02283067821083585
2020-06-09,-0.04139798069187475,0.09170129114221576,24,-0.05113699740726263,0.10023389741491462,0.012625380212387677,0.027623100689053413
2020-06-10,-0.1380015489963836,-0.03427673500165401,24,-0.1454450175683959,-0.02623334813499112,-0.09134364961074941,0.023691423951127367
2020-06-11,0.013092887533729612,0.2032803717164695,24,0.012817622950357821,0.23145793915588375,0.044353639617362745,0.04659407571697933
2020-06-12,-0.011176172809590136,0.06312557365476705,24,-0.0126499778115724,0.07283802835634279,0.011634402231647875,0.01629390256746325
2020-06-13,-0.09471896368954284,-0.011695042710608578,24,-0.0981968650834617,-0.011212285265546074,-0.035974782206723475,0.021651650180294253
2020-06-14,-0.025206549221172447,0.03824653183637326,24,-0.027079792125039193,0.0426607583929246,-0.0021940008974287903,0.016494601689521375
2020-06-15,-0.004352032095349331,0.06392933554157049,24,-0.005455488048036861,0.07070763801196822,0.013474828177782084,0.01683851178134567
2020-06-16,-0.03039753042620879,0.050184763954730184,25,-0.03538294153379662,0.05380738803966345,0.004831143587503309,0.018369368555187598
2020-06-17,-0.046170059890458,0.017016507966029618,25,-0.04830388274458797,0.02182844804162798,-0.013955669992585818,0.012927041967701542
2020-06-18,-0.08478939067795083,0.025773496042811317,26,-0.10117370441458728,0.027673202660157603,-0.014381022081140192,0.022133738913912366
2020-06-19,-0.012004368696067969,0.05030365115753027,26,-0.01207842286504568,0.0567926334889588,0.005215844505806345,0.014837677819945955
2020-06-20,-0.018192362784130944,0.04770688023893349,26,-0.018555334184296335,0.050422272147810476,0.001596131509954084,0.019555108003871096
2020-06-21,0.009967018822270635,0.12355987334285273,26,0.009758187107240301,0.13085490285347,0.05034378782519945,0.028807832105273656
2020-06-22,-0.03675406086111262,0.08378384651239656,27,-0.03816899386000994,0.08791604568971834,0.007382198677253311,0.03329998076100252
2020-06-23,-0.05504550504724449,0.00950839743353816,27,-0.05636849697338342,0.011040892610594266,-0.02948139756101968,0.014961448222542507
2020-06-24,-0.034922350119170886,0.07113117593913325,28,-0.035422233294975736,0.08382690833643802,-0.006841710886618585,0.02350077458375344
2020-06-25,-0.05247707925839244,0.04339500628896967,28,-0.0539397144368059,0.051923943485008284,-0.008325927216975044,0.02092837158211765
2020-06-26,-0.11142878752392403,-0.007769713535528663,28,-0.11511906092789259,-0.0046274897067549725,-0.05725183851788472,0.024916054034080936
2020-06-27,-0.02095168855633671,0.11400921973106373,28,-0.025237180649471114,0.13170319105120987,0.02252833560425269,0.027374010186125158
2020-06-28,-0.006939338132236169,0.06429048748227396,28,-0.009408414663982567,0.06723047916531466,0.018500920923378926,0.017495303113019858
2020-06-29,-0.03950076826496402,0.04851430896233135,28,-0.03990061674265599,0.05445385981771067,-0.009821400245963924,0.021246745600312554
2020-06-30,-0.05234445086757627,0.14903365749563144,29,-0.07149695726392269,0.16567580915212177,0.022063806716761048,0.03888232698953631
2020-07-01,-0.09225547977093769,0.10386313857860208,29,-0.10556702309147015,0.13464390649194602,-0.013098117371680876,0.03795709956897709
2020-07-02,-0.04286799292571019,0.13747323645207937,29,-0.044418442157521776,0.1491040321093695,0.005995187019402864,0.040191314689671964
2020-07-03,-0.03537466139842675,0.19665186615870417,29,-0.05126639037290481,0.22357503052127115,0.03293568164995142,0.046483629186584746
2020-07-04,-0.03030142249503518,0.2057437327261463,29,-0.030691454138702445,0.229158805635979,0.016833526654109907,0.05978441158090194
2020-07-05,-0.05640887881550739,0.11886917409805031,29,-0.0649419425987543,0.12977980878131024,0.0443163945571303,0.04026043381562421
2020-07-06,-0.04963708294534924,0.17782802380215793,29,-0.05133587987304655,0.2006100097046999,0.018296706759917042,0.055327664296821275
2020-07-07,-0.021541861547195142,0.1586175343873497,29,-0.02404968892450854,0.1617887233439903,0.05717702706513895,0.046703148098024616
2020-07-08,-0.07817621705896244,0.06417381952952728,29,-0.08388127684304236,0.0660272584841326,-0.013657404787639434,0.03701435634877016
2020-07-09,-0.057829366436698386,0.05970157956729549,29,-0.06270200387847447,0.06951383799381983,-0.01034069051384064,0.026867330493957835
2020-07-10,-0.025296782357178423,0.11517950860546068,30,-0.03216147395282942,0.11739723123758128,0.02703176408214349,0.03558428883074655
2020-07-11,-0.038268918615772175,0.17305689239170274,30,-0.042663514578408224,0.20014593263491953,0.011557049428024935,0.045643843838435845
2020-07-12,-0.12977260741348923,0.06984486097603407,30,-0.13116737731096595,0.0797185124877271,-0.020133181122257152,0.044066152931317194
2020-07-13,-0.0183362359655057,0.13060527797200783,30,-0.018377543971119237,0.13297192474268904,0.017537603157953188,0.03733883173798164
2020-07-14,-0.05749329981632071,0.08082522395808464,30,-0.06225326450045543,0.08760617229729739,-0.0021778312048089665,0.03235630877828937
2020-07-15,-0.05480071883077007,0.18351161954823864,30,-0.056744769874477186,0.22647914669544567,-0.009589771202754971,0.051617484206993296
2020-07-16,-0.02729367746907922,0.06790200826396786,30,-0.030117867549924404,0.07965767075737351,0.008287958276969069,0.021033652653221244
2020-07-17,-0.04604783890989038,0.12389743778759002,30,-0.050491155063588145,0.12687996072334506,0.011526409595462006,0.037645682482923146
2020-07-18,-0.06192926975818335,0.0770251635870706,30,-0.07271269016247206,0.08758268831335503,0.004279238754409683,0.02774341326385422
2020-07-19,-0.10619911746133368,0.006771882533749624,30,-0.1069447526070556,0.007504029008863933,-0.038188841532162995,0.029005783080120275
2020-07-20,-0.017761066540625134,0.09432769544437178,30,-0.027246930193439933,0.09528198065758109,0.033112871306511624,0.028039249178699033
2020-07-21,-0.011828785208641297,0.07242089200835866,30,-0.013142607558503272,0.07408887645678552,0.021527196699568065,0.021024268883746318
2020-07-22,-0.04431813775221959,0.052750168041132084,30,-0.04999694950506228,0.056140167348469605,0.0037763341072981184,0.023013221222567267
2020-07-23,-0.06082365209879167,0.019764560203244172,30,-0.061514997458057885,0.022361431994887715,-0.023873788464728755,0.01930418098392628
2020-07-24,-0.020083224987659867,0.158086959098083,30,-0.03044164506419078,0.1763548297498141,0.04159529557105656,0.03796781237828715
2020-07-25,-0.03718204435908979,0.053534075705132175,30,-0.03784385974319893,0.0612892128516489,-0.00804828289951341,0.02214300374176641
2020-07-26,-0.13173421636228055,0.11115491201271081,30,-0.1413372320318681,0.11230593029110802,-0.014718711172402603,0.06471138516830623
2020-07-27,-0.014130543473334738,0.08818389708723313,30,-0.015294216179647657,0.09329075069529402,0.028473579298258406,0.026532701545446586
2020-07-28,-0.053211064196558425,0.05395712022263053,31,-0.06170039479702305,0.05466311226701359,-0.008426897663164755,0.02378875996831715
2020-07-29,-0.02649059349066885,0.10350246743679471,32,-0.028380658630344335,0.11169482947405696,0.019199731504520264,0.027660411992653063
2020-07-30,-0.021199206895883987,0.06298784855553034,32,-0.02240143369175629,0.06306306306306309,0.02018576526153898,0.02306662351200038
2020-07-31,-0.04553056946487072,0.18998992969961545,33,-0.052286963715872936,0.19747974411163494,0.060731937984296186,0.05525016376639406
2020-08-01,-0.11353719573759259,0.006257698586542051,33,-0.11484845425867507,0.011208577557179744,-0.0625029786428519,0.030079978153278286
2020-08-02,-0.021055345868781015,0.1066388609822976,33,-0.022937082865974623,0.11400555877733476,0.027550923934498407,0.030926043503001644
2020-08-03,-0.02857922209944749,0.165702071081294,33,-0.02888676478678298,0.17116525984028064,0.043820821898669204,0.052594055192333594
2020-08-04,-0.04989220893040952,0.35408006650988016,33,-0.053899427883167816,0.4511755076020514,0.02704491916005497,0.08548066381427138
2020-08-05,-0.019984374256323174,0.15469150921339442,33,-0.021238221640606514,0.1642886842329665,0.031567301820089336,0.045607990361780065
2020-08-06,-0.05371664628038579,0.11138394271693312,33,-0.054296123874101654,0.12349639133921442,-0.012864940063110352,0.04098386373867329
2020-08-07,-0.00441967591889179,0.26499734159552296,33,-0.00739731360716378,0.2692373232484333,0.07253190351992443,0.07878985543983034
2020-08-08,-0.05852213610033228,0.3152205517440181,33,-0.0617556241729158,0.3732963987618152,0.03200767366880586,0.08486299516004908
2020-08-09,-0.061725785397252916,0.1580651714322813,33,-0.07068394749723472,0.1618105206208389,0.030124026718798814,0.05769691337935361
2020-08-10,-0.1201622936539918,0.08091162672442524,33,-0.12240007391591046,0.09846182895766464,-0.057699723675300234,0.04033841347486004
2020-08-11,-0.013786833130226288,0.24890932042680033,33,-0.019363113496932538,0.2663600070065719,0.06321998191053381,0.07361141211593276
2020-08-12,-0.0698729454020062,0.22409082614878595,33,-0.07449462048473277,0.2790919496375428,0.018556040733705818,0.06187871087577328
2020-08-13,-0.044679517557946885,0.16798635370750212,33,-0.045259373601789665,0.19810786850573026,0.021571496853111688,0.04960209627383338
2020-08-14,-0.06797036949331049,0.1281115384636017,34,-0.07928862541682091,0.13321544356027126,0.011515429908412908,0.04162204668850735
2020-08-15,-0.05217340410526855,0.21337712464403633,34,-0.06771029892077618,0.22725605633802815,0.035757952568024824,0.05774428312879288
2020-08-16,-0.10273160787509197,0.07216795153588655,34,-0.10733439452642346,0.07515351963211891,-0.012168520519131558,0.04868847269027507
2020-08-17,-0.0838546110679493,0.1181292253269848,34,-0.08570627973141909,0.12613874386146295,-0.027950383261959155,0.04312875316552509
2020-08-18,-0.0915108200916659,0.048808742618931894,34,-0.09276750698094305,0.07214963137242436,-0.04299618634603697,0.03166321095030929
2020-08-19,-0.009581137970762604,0.221313567815288,34,-0.009978599020214363,0.23588767601491578,0.06506211853040023,0.05824115435278996
2020-08-20,-0.16324485266475058,0.10353161104006836,34,-0.16471715712350188,0.13340570202428292,-0.07063088544143113,0.05878906312920679
2020-08-21,0.007274068789790842,0.1774778364394016,34,0.00516120804591047,0.1871689855830212,0.055174430053868774,0.04689780750067901
2020-08-22,-0.0865002714311904,0.24809034071714398,35,-0.10767519005954185,0.32572387566013306,0.001595426459616808,0.06863920622866342
2020-08-23,-0.04649413103979368,0.1472456973699859,35,-0.04877321417583724,0.15034704733283255,0.02422165219345503,0.04422114724598898
2020-08-24,-0.1254244018083991,0.14496226926144973,35,-0.1324848340698429,0.20857051608175925,-0.06173767686320247,0.05405510113675748
2020-08-25,-0.0600880937470569,0.1476072487660711,35,-0.07953925505727744,0.17353798863102798,0.024628932979247304,0.04416945036800706
2020-08-26,-0.10455852211901676,0.03295803699810676,35,-0.10932136255611291,0.040549054905490545,-0.04363582517092638,0.03202003049192661
2020-08-27,-0.00554187708035123,0.11953669442715988,35,-0.007708271568336866,0.12757637404033684,0.035613790850018666,0.02921560642410819
2020-08-28,-0.046222077301468545,0.13162661532079156,35,-0.04998197236363633,0.15469710098605183,0.020562464524974948,0.03900316803411231
2020-08-29,-0.036566058963881966,0.11937768013583389,35,-0.03987630208333337,0.11965807457657207,0.030853923090751426,0.042137349223297635
